Movie name,Movie genre,Speaker,Conversation id,utterance,Intent label,Character_label
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73904,"As well as can be expected, I guess. Give me the bad news.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73904,Old habits die hard. Are you alright?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73904,Not that young. It's been a long time since you've called me that.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73904,"How are you feeling, young man?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73834,"How? As Batman, knowing she wants me? Or as Bruce Wayne and hope...?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73834,Perhaps. Perhaps not. Why not ask the lady?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73834,She's the first woman in a long time that's... No. She's the first woman ever. And she loves Batman. Not Bruce Wayne. If I let go of Batman I'll lose her.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73830,Dr. Meridian...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73830,Could I let Batman go? For Dick. For me. Could I leave the shadows? Have a life. Friends. Family...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73830,"Why, indeed?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73830,Why do I keep doing this?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73827,Jack Napier's dead. My parents are avenged. The Wayne Foundation contributes a small fortune to police and crime prevention programs.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73827,"Which `they' might that be, sir?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73827,Maybe they're right.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73767,"I shall be near at hand. Should you need me. And sir, I know it's difficult but try and have a good time.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73767,"Too much wealth. Too fast. Half of Gotham zombied-out. A technology that self destructs. He's protecting more than industrial secrets, Alfred.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73735,"_No_, sir. _The_ _other_ _car_!",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73735,The _Rolls_?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73735,Not the Jaguar. The _other_ car.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73735,He boosted the Jag?  Is that all?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73735,"Actually, he took the car.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73735,He ran away?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73735,I'm afraid Master Dick has... gone traveling.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73735,Is he all right?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73735,"Sorry to bother you, sir. I have some rather distressing news about Master Dick.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73617,Don't be ridiculous.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73617,No. You said I. I killed them.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73617,He killed them. Two-Face. He slaughtered that boy's parents.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73617,What did you say?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73617,It's happening again. Just like my parents. A monster comes out of the night. A scream. Two gunshots. I killed them.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73602,Take any three you like. After you get settled we can...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73602,"Ninety-three, including the sauna.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73602,"Gee, I'm not sure.  Alfred? How many rooms? Total?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73504,"I remember the bat, though. His scream. Those eyes. i was sure the fear would kill me.  In time I came to believe that if I became a monster, that if I was feared, I wouldn't be scared anymore. I was wrong.  They think I became Batman to fight crime. I became Batman to fight the fear. And instead I became the fear.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73504,"I don't know, sir. Your dear parents.  Suddenly gone. So much loss...",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73504,"...The night Batman was born.  What was I doing in the fields that night, Alfred? What sent me running out into that storm? I keep dreaming about it but I just can't remember.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73504,Your parents' wake. Rain fell like tears.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73504,Do you remember the night I fell into that cave and the bat chased me?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73498,Apology hastily retracted.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73498,I wonder if she'd go out with me.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73498,"If I misinterpreted your interest in the lady, I humbly apologize--",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73498,She has an excellent mind.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73498,Scholarly research?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73494,I believe you said the same thing about the Batmobile.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73494,It'll never work.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73494,"A few hitches sir, but I'm confident we'll have a prototype in no time.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73494,"How's the sonar coming, Alfred?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73455,"Hardly a worry, sir.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73455,Then you'd have nothing to complain about.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73455,...Would it be a terrible imposition to ask you to take better care of your equipment?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73450,It's a wonder you sleep at all.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73450,I think they're getting worse.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73450,"The dreams again, sir?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73707,Four seconds from...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73707,"Just checking, young sir.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73707,"Up here, Al.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73680,Master Wayne's dead wives.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73680,How come this is the only locked door around this museum? What's back there?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73680,"May I help you, Master Grayson?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73598,Big house. How many rooms?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73598,Al?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",DICK,L73598,"How ya doin', Al?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",ALFRED,L73598,"Welcome, Master Grayson. I'm Alfred.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L74009,Did Two-Face call him Bruce?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L74009,Help Chase. I'll be back.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73642,Maybe you just haven't met the right woman...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73642,I haven't had much luck with women...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73636,You like strong women. I've done my homework. Or do I need skin-tight vinyl and a whip?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73636,"You are direct, aren't you?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73636,"We could give it a try. I'll bring the wine, you bring the scarred psyche.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73636,I'm not the kind of guy who blends in at a family picnic.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73636,My life's an open book. You read?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73636,We all wear masks.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73633,I don't mind the work. Pity I can't see behind the mask.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73633,Try a fireman. Less to take off.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73633,Now black rubber.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73628,"What is it about the wrong kind of man? In grade school it was guys with earrings. College, motorcycles and leather jackets.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73628,"It's the car, right? Chicks love the car.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73628,A girl cannot live by psychoses alone.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73628,"Are you trying to get under my cape, Doctor?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73628,I wish I could say my interest in you was purely professional...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73624,Last night at the circus. I noticed something about Dent. His coin. He's obsessed with justice. It's his Achilles' heel. It can be exploited.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73624,What's wrong?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73624,He's home. I sent the signal.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73398,"I didn't know that. See? You _are_ interesting. And call me Chase. By the way, do you have a first name? Or do I just call you bats?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73398,"Bats aren't rodents, Dr. Meridian.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73398,Let's just say I could write a hell of a paper on a grown man who dresses like a flying rodent.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73398,Why's that?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73398,I'm flattered. Not every girl makes a super-hero's night table.  You might have some interesting insights into Two-Face.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73398,...dual personalities. Abnormal psychology. Washington's poster child for the criminally insane. I read your work.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73393,And you are?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73393,_Two_ million dollars waiting to be transferred from the _Second_ Bank of Gotham on the _22nd_ How could Harvey? _Two_-Face resist?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73999,Exactly!,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73999,Oh please. You're blind as a bat.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73999,"I see without seeing. To me, darkness is as clear as daylight. What am I?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73999,For _me_? Really? Tell me.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73999,Wait. I have a riddle for you.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73997,"Excellent. See. Who says a guy in a rubber suit can't be smart? Well, it's been grand. Sorry you all have to die now.",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73997,"Death.  Death. Without taste, sound and all around us.  Because there is no way for me to save them or myself. This is one giant death trap.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BATMAN,L73982,"No more tricks, Edward. Release Chase and Dick. This is between you and me.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",RIDDLER,L73982,Welcome to my parlor said the Riddler to the Bat. How's tricks?,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73793,"Actually, I like to divest just before a major re-capitalization.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73793,I notice you've sub-divided your B coupons. Feeling a little light on principle?,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73786,Banzai.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73786,Rinka.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73786,Slanta.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73786,La'chiem.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73786,Nostrovia.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73786,"No grape could be more intoxicating than you, my dear. But we make due. To your charms.  Skol.",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73784,Gracious even in defeat. How vaguely disappointing. When all this could have been ours together.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73784,"What? Oh, it's very impressive.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73779,"The press were just wondering what it feels like to be outsold, outclassed, and generally outdone in every way...  And what light through yonder window breaks? `Tis the east. And you are...",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73779,"What? Oh, Edward. Hi. Congratulations. Great party-",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73779,So glad you could come.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73356,No. Don't leave me! My invention! I need you!,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73356,We'll talk some other -,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73356,Wait. You can't go.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73356,"Call my secretary, she'll set something up.  Factory looks great, folks.  Keep up the good work.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73337,Precisely. What's on all our minds? Brainwaves. The future of Wayne Enterprises is Brainwaves!,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73337,"Mr. Nygma, you'll forgive me for being rude. But what exactly is on your mind?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73337,What? Ah yes. Of course. I'm sorry. It's just that...you're my idol.  And some people have been trying to keep us apart.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73337,"I'm gonna need that hand back, Ed.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73333,"Nygma. Edward Nygma. You hired me. Personally. Just like I tell everyone.  Well, we've never actually met, but your name was on the hire slip.",3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73333,Um...I'm pretty sure I'm Bruce Wayne. And you are?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",EDWARD,L73333,Bruce Wayne. In the flesh.,3,0
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73333,Mr...?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73879,Chase. There's something I need to tell you--,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73879,What are you talking about?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73879,"I always thought it was the bat that scared me that night that changed my life. But it wasn't. The real fear was hiding underneath: what I read in the journal, that my parents' deaths were my fault. That's what I couldn't remember. That's the crime I've been paying for all these years.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73879,What?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73879,...Not the bat?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73879,"Oh God, Bruce, you were a child. You weren't responsible.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73879,"The last entry read, Bruce insists on seeing a movie tonight.  Bruce insists. I made them go out. I made them take me to the movie. To that theater...  It was my fault. I killed them.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73875,You do know. Try.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73875,I don't-.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73875,"What does it say? What hurts so much, Bruce? What does the book say?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73875,My parents are laid out in the library. Their skin smells like talcum powder. I'm so small. My father's diary is on his desk like always. I'm opening the book. Reading. I'm running out into the storm. The book is in my hands. I can't hear my screams over the rain. I'm falling...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73872,Stop fighting.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73872,I don't want to remember!,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73872,Your memories are repressed. They're trying to break through. Relax. Try to remember-.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73867,"Okay, tiger, take it slow. You going to give me your pin or something?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73867,"There's something I want to talk with you about. It's...Well, we.. I...",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73795,"Excuse me, boys. I'd hate to stop this testosterone flood on my account-",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73795,And the beast slouches towards Bethelem.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73769,"Spare me the diagnosis, okay? You're being ridiculous. I can't be jealous of Batman.  Can I?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73769,"Oh God, Bruce. You're still jealous.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73769,So how goes your `scholarly' pursuit of Batman?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73769,"Touchy, touchy.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73769,"Keep me off the couch, Doc. Your fees are a little rich for me.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73769,"If I didn't know better, I'd say you were sulking.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73733,Rage. Anger. Passion. Pain.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73733,In a sense we are all two people. The side we show in daylight. And that side we keep in shadow.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73728,"You want me close but you won't let me near. What's the terrible, dark secret you're protecting everyone from?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73728,I'm not-,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73728,Throw up that ridiculous superficial mask. If you're jealous...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73728,What?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73728,Why do you do that?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73720,What do you want me to say? That I'm not attracted to him?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73720,I'd say this goes a little beyond taking your work home.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73720,"Come on, Bruce. This is what I do for a living.",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73720,"Why do I feel like the other man, here?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73720,Find anything interesting?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73716,"They've changed. The dreams, I mean. There's a new element I don't understand. A book. Black. Covered in leather....",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73716,And now....,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73716,A lot of what happened is jagged. Pieces missing. I can't really remember. I just get flashes. Usually in my dreams. I'd kind of gotten used to them. At least accepted them....,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73711,Sorry. I haven't even had time to unpack. Instant coffee okay?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73711,The style of the letters I'm getting matches those found at the crime sites. Why would The Riddler be sending me riddles?  Who's your decorator? U-Haul?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73572,I said I'm sure he did.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73572,What?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73572,He sure did.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73572,You could say he kind of dropped out of the sky and bang-. I think he felt it too.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73572,Fast work. You just moved here.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73572,"Well, I met someone...",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73572,But...,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73572,"Bruce, much to my surprise, you seem like a really great guy...",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73572,"Look, I'm rock climbing Sunday. How about coming along?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73567,Don't believe it. I'm just skin deep.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73567,"The glib, cavalier routine, it really is an act, isn't it?",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73567,Me? I'm easy. Especially after a couple of martinis.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73567,I don't get you Bruce Wayne.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73567,That kid is amazing.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73564,What? This isn't normal?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73564,Like normal folks.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73560,I'm sorry. Who are you?,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73560,I'm surprised you aren't blind by now.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73547,And into a black dress.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73547,Excuse me.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73547,But I'm going to have to get you out of those clothes.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73547,Would you? I'm not so sure.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73547,"Look, I'd love to keep chatting-",3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",CHASE,L73547,That's usually my line.,3,1
batman forever,"['action', 'crime', 'fantasy', 'thriller']",BRUCE,L73547,"No insights here, doc. Just trying to get comfortable on your couch.  Oops. Times up.",3,1
