Movie name,Movie genre,Speaker,Conversation id,utterance,Intent label,Character_label
the truman show,['drama'],CHRISTOF,L579072,What happened down there?,3,0
the truman show,['drama'],CHRISTOF,L579066,What's on the ClockCam?,3,0
the truman show,['drama'],SIMEON,L579066,What's to see?,3,0
the truman show,['drama'],CHRISTOF,L579066,Why wasn't I told?  Any unpredictable behavior has to be reported.  Is that the best shot we can get?,3,0
the truman show,['drama'],SIMEON,L579066,He moved down there after Meryl packed up and left.,3,0
the truman show,['drama'],CHRISTOF,L579066,Why is he in the basement?,3,0
the truman show,['drama'],CHRISTOF,L578962,"No, hold back...",3,0
the truman show,['drama'],SIMEON,L578962,Close up?,3,0
the truman show,['drama'],INTERVIEWER,L579040,"Let's take another call.  London, England, you're on ""Tru Talk.""",3,0
the truman show,['drama'],CHRISTOF,L579040,"We've learnt about life as Truman has and, despite the complaints of a minority, it's been an overwhelmingly positive experience, for Truman and for the viewing public.",3,0
the truman show,['drama'],INTERVIEWER,L579032,"The Hague for Christof...The Hague?...lost them.  Hollywood, California, you're on ""Tru Talk.""",3,0
the truman show,['drama'],CHRISTOF,L579032,I've been tempted.  But I think it's important to retain objectivity.  I wouldn't want to get emotionally caught up.,3,0
the truman show,['drama'],INTERVIEWER,L579032,"You've never actually met Truman, yourself.  Never thought about doing a cameo--playing a veterinarian, or a priest, something like that?",3,0
the truman show,['drama'],CHRISTOF,L579029,"We accept the reality of the world with which we're presented.  As the show expanded, naturally we were forced to manufacture ways to keep Truman in Seahaven - demonstrating that every venture is accompanied by a risk.",3,0
the truman show,['drama'],INTERVIEWER,L579029,Why do you feel that Truman's never come close to discovering the true nature of his world?,3,0
the truman show,['drama'],INTERVIEWER,L579017,"And it's all available in the ""Truman"" Show"" catalogue.  Operators are standing by.",3,0
the truman show,['drama'],CHRISTOF,L579017,There's nothing on the show I don't use myself.,3,0
the truman show,['drama'],INTERVIEWER,L579017,All products carefully chosen and tested by you for quality and aesthetic value.,3,0
the truman show,['drama'],CHRISTOF,L579017,"Yes, everything you see on the show is for sale - from the actors' wardrobe, food products, to the very homes they live in--",3,0
the truman show,['drama'],INTERVIEWER,L579017,"No, of course not.  And since the show runs 24 hours a day with no commercial breaks the staggering profits are all generated from product placement.",3,0
the truman show,['drama'],CHRISTOF,L579017,People forget it takes the <i>population</i> of an entire country to keep the show running.,3,0
the truman show,['drama'],INTERVIEWER,L579017,And the show now generates a yearly income equivalent to the gross national product of a small country.,3,0
the truman show,['drama'],CHRISTOF,L579017,That's correct.,3,0
the truman show,['drama'],INTERVIEWER,L579017,"Who knew that a show originally meant to last one year - ""Bringing Up Baby"" - would turn into a ""cradle to grave"" concept.  He is in fact the first child in the world to be legally adopted by a corporation.",3,0
the truman show,['drama'],CHRISTOF,L579017,In competition with five other unwanted pregnancies - the casting of a show determined by an air date - he was the one who arrived on cue.,3,0
the truman show,['drama'],INTERVIEWER,L579017,"Of course, his eagerness to leave his mother's womb also meant he was the one selected.",3,0
the truman show,['drama'],CHRISTOF,L579017,"He was curious from birth - premature by two weeks, as if he couldn't wait to get started.",3,0
the truman show,['drama'],CHRISTOF,L579015,Let me demonstrate some examples.,3,0
the truman show,['drama'],INTERVIEWER,L579015,"We should remind viewers that Truman, especially as a child, presented a challenge for the production.",3,0
the truman show,['drama'],INTERVIEWER,L579006,"Istanbul, Turkey, you're on with master videographer, Christof.",3,0
the truman show,['drama'],CHRISTOF,L579006,"As with our own lives, the only people he can't cast are his family.  Otherwise he has final approval, able to elevate an extra into a lead role as was the case with his only real friend, Marlon, or alternatively relegate a star to a bit player.",3,0
the truman show,['drama'],INTERVIEWER,L579006,"Of course, Truman has always been very much in on casting.",3,0
the truman show,['drama'],CHRISTOF,L579006,Certainly a nomination.,3,0
the truman show,['drama'],INTERVIEWER,L579006,Are we talking Emmies?,3,0
the truman show,['drama'],INTERVIEWER,L578995,Let's go to some of those viewers' calls.,3,0
the truman show,['drama'],CHRISTOF,L578995,We find many viewers leave him on all night for comfort.  Haven't you ever watched your child or your lover sleep?,3,0
the truman show,['drama'],INTERVIEWER,L578995,But how do you account for the popularity of those eight hours a day when Truman sleeps?,3,0
the truman show,['drama'],CHRISTOF,L578995,"Not only does he give us a glimpse of the truth, he gives us a glimpse of ourselves.",3,0
the truman show,['drama'],CHRISTOF,L578992,I prefer to think of it as a mirror.,3,0
the truman show,['drama'],INTERVIEWER,L578992,A window onto the human condition?,3,0
the truman show,['drama'],CHRISTOF,L578992,"We've become tired of watching actors give us phony emotions, bored with pyrotechnics and special effects.  While the world he inhabits is counterfeit, there's nothing fake about Truman himself.  No scripts, no cue cards.  It's not always Shakespeare but it's genuine.  That's how he can support an entire channel.",3,0
the truman show,['drama'],CHRISTOF,L578988,It has to be the reality.,3,0
the truman show,['drama'],INTERVIEWER,L578988,"But recent events have been so dramatic, it does raise the perennial question. What keeps us watching this one man twenty-four hours a day - eating, sleeping, working, sitting for hours in contemplation?",3,0
the truman show,['drama'],CHRISTOF,L578988,"As you know ratings have never been our primary goal.  I imagine we'll lose those voyeurs only interested in witnessing Truman's latest torment.  However, I'm certain that our core audience will remain loyal.",3,0
the truman show,['drama'],INTERVIEWER,L578988,"Let's talk ratings.  ""Truman"" has always enjoyed top ten status but the huge surge over the last few days--how do you hope to sustain that audience now that Truman appears to have reconciled himself?",3,0
the truman show,['drama'],INTERVIEWER,L578979,Of course.,3,0
the truman show,['drama'],CHRISTOF,L578979,Amnesia.,3,0
the truman show,['drama'],INTERVIEWER,L578979,How <i>do</i> you intend to explain his twenty- two year absence?,3,0
the truman show,['drama'],CHRISTOF,L578979,"That and a fat, new contract.",3,0
the truman show,['drama'],INTERVIEWER,L578979,I understand he's hardly had a life of his own since he left the show.  How did you convince him--was it the opportunity to be close to Truman again?,3,0
the truman show,['drama'],CHRISTOF,L578979,"Since Kirk started this whole crisis in Truman's life, I came to the conclusion that he was the only one who could end it.",3,0
the truman show,['drama'],INTERVIEWER,L578979,--and certainly the first time that an intruder has been rewarded with a starring role.  I really must congratulate you on writing Kirk back in.  A master stroke.,3,0
the truman show,['drama'],CHRISTOF,L578979,--a dead one at that.,3,0
the truman show,['drama'],INTERVIEWER,L578979,"Of course, there hasn't been anything to compare with this - the first time an intruder has been a former cast member--",3,0
the truman show,['drama'],CHRISTOF,L578972,We <i>have</i> had our close calls in the past.,3,0
the truman show,['drama'],INTERVIEWER,L578972,"The catalyst for the recent dramatic events was of course Truman's father, Kirk, and his infiltration onto the show. Before we discuss that, it's worth reminding viewers that this isn't the first time someone from the outside world has tried to reach Truman.",3,0
the truman show,['drama'],CHRISTOF,L578972,Thank you.,3,0
the truman show,['drama'],INTERVIEWER,L578972,Welcome.,3,0
the truman show,['drama'],TRUMAN,L579162,--You never had a camera in my head.,3,1
the truman show,['drama'],CHRISTOF,L579162,"Truman, I've watched you your whole life. I saw you take your first step, your first word, your first kiss.  I know you better than you know yourself.  You're not going to walk out that door--",3,0
the truman show,['drama'],TRUMAN,L579162,I have a map.,3,1
the truman show,['drama'],CHRISTOF,L579157,<i>You</i> were real.  That's what made you you so good to watch.,3,0
the truman show,['drama'],TRUMAN,L579157,Nothing was real.,3,1
the truman show,['drama'],CHRISTOF,L579153,You're the star.,3,0
the truman show,['drama'],TRUMAN,L579153,<i>A show.</i>  Then who am I?,3,1
the truman show,['drama'],CHRISTOF,L579153,A show - that gives hope and joy and inspiration to millions.,3,0
the truman show,['drama'],TRUMAN,L579153,The creator of what?,3,1
the truman show,['drama'],CHRISTOF,L579151,I'm the creator.,3,0
the truman show,['drama'],TRUMAN,L579151,Who are you?,3,1
the truman show,['drama'],DAUGHTER,L578730,I can't believe he married Meryl on the rebound.,3,0
the truman show,['drama'],MOTHER,L578730,"Because his mother got sick - very sick.  He couldn't leave her.  He's a kind boy, maybe too kind.",3,0
the truman show,['drama'],DAUGHTER,L578730,But why didn't he just follow her to Fiji?,3,0
the truman show,['drama'],MOTHER,L578673,Shhh!,3,0
the truman show,['drama'],DAUGHTER,L578673,The memory of who?,3,0
the truman show,['drama'],MOTHER,L578673,They removed all physical trace of her but they couldn't erase the memory.,3,0
the truman show,['drama'],DAUGHTER,L578673,What's he doing?,3,0
the truman show,['drama'],GUARD 2,L578633,Guess I always thought they'd adopt.,3,0
the truman show,['drama'],GUARD 1,L578633,Sure she would.,3,0
the truman show,['drama'],GUARD 2,L578633,You think she'd go through with it?,3,0
the truman show,['drama'],GUARD 1,L578633,Why not?,3,0
the truman show,['drama'],GUARD 2,L578633,"It's not gonna be his, you idiot.",3,0
the truman show,['drama'],GUARD 1,L578633,How can they have a child?,3,0
the truman show,['drama'],TRUMAN,L578700,I...I can't.,3,1
the truman show,['drama'],LAUREN,L578700,It's beautiful!  What are you waiting for?,3,1
the truman show,['drama'],TRUMAN,L578698,I think I've studied enough.,3,1
the truman show,['drama'],LAUREN,L578698,"Well, what do you want to do?",3,1
the truman show,['drama'],LAUREN,L578694,"If we don't go now, it won't happen.",3,1
the truman show,['drama'],TRUMAN,L578694,Right now?  We've got finals tomorrow.,3,1
the truman show,['drama'],LAUREN,L578694,Now.,3,1
the truman show,['drama'],TRUMAN,L578694,"Actually, I'm free Sunday.",3,1
the truman show,['drama'],TRUMAN,L578690,Saturday?,3,1
the truman show,['drama'],LAUREN,L578690,No.,3,1
the truman show,['drama'],TRUMAN,L578690,"No?  Really?  Good, I mean, I thought possibly a pizza.  How about Friday?",3,1
the truman show,['drama'],LAUREN,L578690,"No...I, er.",3,1
the truman show,['drama'],TRUMAN,L578687,You have a boyfriend?  Of course you do.,3,1
the truman show,['drama'],LAUREN,L578687,I'm sorry.  It's not up to me.,3,1
the truman show,['drama'],TRUMAN,L578687,It's okay.  I probably wouldn't talk to me either.,3,1
the truman show,['drama'],LAUREN,L578681,--I'm not allowed to talk to you.,3,1
the truman show,['drama'],TRUMAN,L578681,"I'm Truman, Truman Burbank--",3,1
the truman show,['drama'],LAUREN,L578681,That's right.  Lauren.,3,1
the truman show,['drama'],TRUMAN,L578681,"Lauren, right?",3,1
the truman show,['drama'],LAUREN,L578681,"Oh, yes.",3,1
the truman show,['drama'],TRUMAN,L578681,You take Japanese.,3,1
the truman show,['drama'],MARLON,L578948,The thing that started all of this.,3,0
the truman show,['drama'],TRUMAN,L578948,What's that?,3,1
the truman show,['drama'],MARLON,L578948,"Not the whole thing, Truman.  You were right about one thing.",3,0
the truman show,['drama'],TRUMAN,L578948,"So what are you saying, Marlon, the whole thing has been in my head--?",3,1
the truman show,['drama'],MARLON,L578948,"And the last thing I'd ever do is lie to you.  Think about it, Truman, if everybody's in on it, I'd have to be in on it too. I'm not in on it, because there is no <i>it.</i>",3,0
the truman show,['drama'],TRUMAN,L578940,This is different.  Everybody seems to be in on it.,3,1
the truman show,['drama'],MARLON,L578940,"It's a lot of world for one man.  You sure that's not wishful thinking, you wishing you'd made something more of yourself? Christ, Truman, who hasn't sat on the John and had an imaginary interview on ""Seahaven Tonight""?  Who hasn't wanted to be somebody?",3,0
the truman show,['drama'],TRUMAN,L578940,"I don't know what to think, Marlon. Maybe I'm going out of my mind, but I get the feeling that the world revolves around me somehow.",3,1
the truman show,['drama'],MARLON,L578937,"Truman?  It's me, Marlon.  I need to talk to you.",3,0
the truman show,['drama'],TRUMAN,L578937,Stay where you are!,3,1
the truman show,['drama'],MARLON,L578783,Really?,3,0
the truman show,['drama'],TRUMAN,L578783,"Just between you and me, Marlon, I'm going away for a while.",3,1
the truman show,['drama'],MARLON,L578783,"That's the ""Big Guy"".  Quite a paintbrush he's got.",3,0
the truman show,['drama'],TRUMAN,L578783,Yeah...,3,1
the truman show,['drama'],MARLON,L578783,"I went all over but I never found a place like this.  Look at that sunset, Truman.  It's perfect.",3,0
the truman show,['drama'],TRUMAN,L578783,"When you were hauling chickens for Kaiser Poultry, what was the furthest you ever went off the island?",3,1
the truman show,['drama'],MARLON,L578783,No.,3,0
the truman show,['drama'],TRUMAN,L578783,"Things.  Things that doesn't fit.  Maybe I'm being set up for something. You ever feel like that, Marlon?  Like your whole life has been building to something?",3,1
the truman show,['drama'],MARLON,L578783,What exactly?,3,0
the truman show,['drama'],TRUMAN,L578783,This is where it started.,3,1
the truman show,['drama'],MARLON,L578783,"What're we doing here, Truman?",3,0
the truman show,['drama'],TRUMAN,L578764,I've got to show you something.,3,1
the truman show,['drama'],MARLON,L578764,I told you I can't.,3,0
the truman show,['drama'],TRUMAN,L578764,Could be.  Beard looks phony.  It's when I'm unpredictable.  They can't stand that.  That's why we've got to get out of here.  Can you come with me?,3,1
the truman show,['drama'],MARLON,L578764,How about them?,3,0
the truman show,['drama'],TRUMAN,L578764,It's hard to tell.  They look just like regular people.,3,1
the truman show,['drama'],MARLON,L578764,Who?,3,0
the truman show,['drama'],TRUMAN,L578764,I think he's alive.  I'll tell you about it later.  I'm definitely being followed.,3,1
the truman show,['drama'],MARLON,L578764,Your Dad?!,3,0
the truman show,['drama'],TRUMAN,L578764,I think it's got something to do with my dad.,3,1
the truman show,['drama'],MARLON,L578764,"No.  Truman, if this is another one of your fantasies...",3,0
the truman show,['drama'],TRUMAN,L578764,"There's no point in trying to explain it, but a lot of strange things have been happening - elevators that don't go anywhere, people talking about me on the radio, you know what I mean?",3,1
the truman show,['drama'],MARLON,L578764,<i>Mixed up?</i>  Mixed up in what?,3,0
the truman show,['drama'],TRUMAN,L578764,I think I'm mixed up in something.,3,1
the truman show,['drama'],MARLON,L578764,Are you okay?  You look like shit.,3,0
the truman show,['drama'],TRUMAN,L578764,"I'm onto something, Marlon - something big.",3,1
the truman show,['drama'],MARLON,L578764,"Sorry, I'm way behind.",3,0
the truman show,['drama'],TRUMAN,L578764,I've got to talk to you.,3,1
the truman show,['drama'],MARLON,L578762,"--Truman, what are you doing here?",3,0
the truman show,['drama'],TRUMAN,L578762,Marlon--,3,1
the truman show,['drama'],TRUMAN,L578610,I can't tonight.,3,1
the truman show,['drama'],MARLON,L578610,Sure.  It's halogen.  Shame it didn't hit you - you could've sued.  You coming for a drink?,3,0
the truman show,['drama'],TRUMAN,L578610,You really think it could've dropped off an airliner?,3,1
the truman show,['drama'],MARLON,L578604,Trust me.,3,0
the truman show,['drama'],TRUMAN,L578604,You think so?,3,1
the truman show,['drama'],MARLON,L578604,"I figured, what's the point?  I knew I'd just be taking my problems with me.  Once the kids came along, it made me look at Seahaven with new eyes.  I realized, what the hell could be better than this?  I'm telling you.  What you really need is someone to carry on the ""Burbank"" name.",3,0
the truman show,['drama'],TRUMAN,L578604,"Yeah, what happened?",3,1
the truman show,['drama'],MARLON,L578604,"Truman, you know, I did think about moving away one time.",3,0
the truman show,['drama'],TRUMAN,L578598,"<i>Spare room</i> - I can start thinking about selling up...and I'll be gone.  Up and away on that big steel bird.  I'm going, don't you worry about that.",3,1
the truman show,['drama'],MARLON,L578598,Nursery?,3,0
the truman show,['drama'],TRUMAN,L578598,"It's not that simple.  Takes money, planning.  You can't just up and go.  Oh, I'm going to do it, don't worry about that.  I've just got to move slow.  Pick my moment.  Bonus time's just around the corner.  Soon as I finish the...",3,1
the truman show,['drama'],MARLON,L578598,So when are you leaving?,3,0
the truman show,['drama'],TRUMAN,L578598,"See here, this is us.  All the way round here, Fiji.  You can't get any further away before you start coming back.  Y'know, there are still islands in Fiji where no human has ever set foot.",3,1
the truman show,['drama'],TRUMAN,L578589,"Outta my job, outta Seahaven, off this island...<i>out!</i>",3,1
the truman show,['drama'],MARLON,L578589,Yeah?  Outta what?,3,0
the truman show,['drama'],TRUMAN,L578589,"I'm thinking of getting out, Marlon.",3,1
the truman show,['drama'],MERYL,L579045,"--Truman, you're gonna be late!",3,0
the truman show,['drama'],TRUMAN,L579045,"--What are my plans now?  Well, next I'm thinking of tackling the Yuba River in an authentic canoe from the Algonquin tribe. --I'm talking about the north fork, a class five rapid - only I'm not going <i>down</i> the Yuba, I'm going <i>up.</i>  Do you honestly think for one minute I'd go back to some dreary office to rubber stamp meaningless documents...do you?",3,1
the truman show,['drama'],MERYL,L578932,"Truman, stop it!",3,0
the truman show,['drama'],TRUMAN,L578932,"No.  You said, ""Do something.""  Who were you talking to?  Tell me!",3,1
the truman show,['drama'],MERYL,L578932,You're the one talking to the walls!,3,0
the truman show,['drama'],TRUMAN,L578932,Who were you talking to?!,3,1
the truman show,['drama'],MERYL,L578930,Do something...,3,0
the truman show,['drama'],TRUMAN,L578930,Stop this now.  I'll do it.  I swear.,3,1
the truman show,['drama'],TRUMAN,L578925,"You're part of this, aren't you?!",3,1
the truman show,['drama'],MERYL,L578925,"You're having a nervous breakdown, that's what's happening.",3,0
the truman show,['drama'],TRUMAN,L578925,What the hell has that got to do with anything?  Tell me what's happening?!,3,1
the truman show,['drama'],MERYL,L578922,I've tasted other cocoas.  This is the best.,3,0
the truman show,['drama'],TRUMAN,L578922,--What the hell are you talking about?!,3,1
the truman show,['drama'],MERYL,L578922,Why don't I make you some of this new Mococoa Drink?  All natural.  Cocoa beans from the upper slopes of Mount Nicaragua. No artificial sweeteners--,3,0
the truman show,['drama'],MERYL,L578919,That's not true.,3,0
the truman show,['drama'],TRUMAN,L578919,Why do you want to have a child with me? You can't stand me.,3,1
the truman show,['drama'],MERYL,L578919,"Let me get you some help, Truman.  You're not well.",3,0
the truman show,['drama'],MERYL,L578905,"So we just eat into our savings, is that the idea?  I'd better call your mother when we get there.  She'll be worried sick - I don't know how she's going to take this.",3,0
the truman show,['drama'],TRUMAN,L578905,I've got my Seahaven Bankcard.,3,1
the truman show,['drama'],MERYL,L578905,So what do we do for money when we get to New Orleans?,3,0
the truman show,['drama'],TRUMAN,L578902,I'm sure they're just exaggerating.,3,1
the truman show,['drama'],MERYL,L578902,"Truman, what about that sign?",3,0
the truman show,['drama'],TRUMAN,L578900,I bet you did.,3,1
the truman show,['drama'],MERYL,L578900,"Truman, I took the ""hypocrite"" oath!",3,0
the truman show,['drama'],TRUMAN,L578894,Uhuh.  There's no accident.  It's just more stalling.,3,1
the truman show,['drama'],MERYL,L578894,"There's been an accident, Truman.",3,0
the truman show,['drama'],TRUMAN,L578894,"It's hard to go places, isn't it?",3,1
the truman show,['drama'],TRUMAN,L578889,I think I'd like a little company.,3,1
the truman show,['drama'],MERYL,L578889,"Let me out, Truman.  You're not right in the head.  You want to destroy yourself, you do it on your own!",3,0
the truman show,['drama'],TRUMAN,L578889,I've changed my mind again.  What's New Orleans like this time of year?  Mardi Gras.  Or let's just see where the road takes us.,3,1
the truman show,['drama'],MERYL,L578889,"Truman, that was our house!",3,0
the truman show,['drama'],TRUMAN,L578884,Should I?,3,1
the truman show,['drama'],MERYL,L578884,You blaming me for the traffic?,3,0
the truman show,['drama'],TRUMAN,L578884,"Blocked at every turn.  Beautifully synchronized, don't you agree?",3,1
the truman show,['drama'],MERYL,L578876,"Truman, I think I'm going to throw up.",3,0
the truman show,['drama'],TRUMAN,L578876,"Because I never have.  That's why you go places, isn't it?",3,1
the truman show,['drama'],MERYL,L578876,So why do you want to go?,3,0
the truman show,['drama'],TRUMAN,L578876,"That's right.  I do, don't I?",3,1
the truman show,['drama'],MERYL,L578876,You hate gambling.,3,0
the truman show,['drama'],TRUMAN,L578876,"Where shall we go?  Where shall we go? Spontaneity is what it's all about. Forget Fiji.  We can't very well drive to Fiji, can we?  What about Atlantic City?",3,1
the truman show,['drama'],MERYL,L578873,What?!,3,0
the truman show,['drama'],TRUMAN,L578873,Let's go now.,3,1
the truman show,['drama'],MERYL,L578867,You're upset because you want to go to Fiji.  Is that it?,3,0
the truman show,['drama'],TRUMAN,L578867,Are you listening to a word I'm saying?,3,1
the truman show,['drama'],MERYL,L578867,--we need more charcoal.,3,0
the truman show,['drama'],TRUMAN,L578867,I won't be here Sunday.,3,1
the truman show,['drama'],MERYL,L578867,I invited Marlon and Rita for a barbeque Sunday.  I thought I'd make my potato salad.  Remind me--,3,0
the truman show,['drama'],MERYL,L578814,Put some butter on it--or ice?,3,0
the truman show,['drama'],TRUMAN,L578814,"--you're a nurse, aren't you?",3,1
the truman show,['drama'],MERYL,L578814,I don't know--,3,0
the truman show,['drama'],TRUMAN,L578814,What do I do?,3,1
the truman show,['drama'],MERYL,L578814,"Oh, my God!",3,0
the truman show,['drama'],TRUMAN,L578814,Arrah!,3,1
the truman show,['drama'],MERYL,L578809,"Surgery.  The elevator disaster downtown on the news last night.  Cable snapped, a car dropped ten floors.  Non-union contractors.  Monsters.  We're starting with an amputation.",3,0
the truman show,['drama'],TRUMAN,L578809,What's the hurry?,3,1
the truman show,['drama'],MERYL,L578809,"I'm sorry, I'm late.",3,0
the truman show,['drama'],TRUMAN,L578809,I have to talk with you.  But not here.  Let's go for a walk.,3,1
the truman show,['drama'],MERYL,L578801,"See you in a minute, sweetheart.",3,0
the truman show,['drama'],TRUMAN,L578801,"Good night, Mother.",3,1
the truman show,['drama'],MERYL,L578801,"I'll take you home, Angela.  Why don't you leave those with us for a while?",3,0
the truman show,['drama'],TRUMAN,L578677,I still want to look over a couple of things.,3,1
the truman show,['drama'],MERYL,L578677,"Come on, Truman.  Haven't you studied enough?",3,0
the truman show,['drama'],TRUMAN,L578669,I'm not hungry.,3,1
the truman show,['drama'],MERYL,L578669,I made macaroni.,3,0
the truman show,['drama'],TRUMAN,L578669,What did you want?,3,1
the truman show,['drama'],MERYL,L578664,Your mother called.  You shouldn't upset her like that.,3,0
the truman show,['drama'],TRUMAN,L578664,How do you know?,3,1
the truman show,['drama'],MERYL,L578664,I know.,3,0
the truman show,['drama'],TRUMAN,L578664,Fixing the mower.  I saw my father today.,3,1
the truman show,['drama'],MERYL,L578664,What're you doing down here?,3,0
the truman show,['drama'],TRUMAN,L578631,I think I'm going to stay up for a while.,3,1
the truman show,['drama'],MERYL,L578631,This'll pass.  Everybody thinks like this now and then.  Come to bed.,3,0
the truman show,['drama'],TRUMAN,L578627,That can wait.  I want to get away.  See some of the world.  Explore.,3,1
the truman show,['drama'],MERYL,L578627,I thought we were going to try for a baby.  Isn't that enough of an adventure?,3,0
the truman show,['drama'],TRUMAN,L578627,It'd be an adventure.,3,1
the truman show,['drama'],MERYL,L578618,"We're mortgaged to the eyeballs, Truman. There's the car payments.  Are we just going to walk away from our financial obligations?",3,0
the truman show,['drama'],TRUMAN,L578618,Maybe I feel like a teenager.,3,1
the truman show,['drama'],MERYL,L578618,"And then what, Truman?  We'd be back to where we were five years ago.  You're talking like a teenager.",3,0
the truman show,['drama'],TRUMAN,L578618,--We could bum around the world for a year on that.,3,1
the truman show,['drama'],MERYL,L578618,Every time you and Marlon--,3,0
the truman show,['drama'],TRUMAN,L578618,--I figure we could scrape together eight thousand.,3,1
the truman show,['drama'],MERYL,L578618,"Oh, God.",3,0
the truman show,['drama'],TRUMAN,L578618,I've been thinking--,3,1
the truman show,['drama'],MERYL,L578618,Where have you been?,3,0
the truman show,['drama'],MERYL,L578584,Did something happen today?,3,0
the truman show,['drama'],TRUMAN,L578584,I won't be late.,3,1
the truman show,['drama'],MERYL,L578584,I was hoping we could have a special evening.,3,0
the truman show,['drama'],MERYL,L578582,A man tripped and fell on a chainsaw.  We got three of his fingers back on.,3,0
the truman show,['drama'],TRUMAN,L578582,How did it go today?,3,1
the truman show,['drama'],TRUMAN,L578579,"Gee, that's great.",3,1
the truman show,['drama'],MERYL,L578579,"Hi, honey.  Look at this.  It's a ""Chef's-Mate.""  Dicer, slicer and peeler in one.  Never needs sharpening. Dishwasher safe.",3,0
the truman show,['drama'],TRUMAN,L578514,They're...  perfect.  Thank you.,3,1
the truman show,['drama'],MERYL,L578514,"Well, what do you think?",3,0
the truman show,['drama'],MERYL,L578512,It's a surprise.,3,0
the truman show,['drama'],TRUMAN,L578512,What's that?,3,1
the truman show,['drama'],MERYL,L578510,"Truman, you're gonna be late!",3,0
the truman show,['drama'],TRUMAN,L578510,"...personally I think the unconquered south face is the only one worth scaling...of course it's a 20,000 foot sheer wall of ice but then when did that ever stop me before?...Naturally, I intend to make the ascent without the benefit of oxygen but also without crampons or even an ice pick...<i>risks?</i>...  ...sure I'm aware of the risks--why else do you think I would spend seven years as an adjuster in a life insurance company...?",3,1
the truman show,['drama'],MOTHER,L578794,Things always do--when you look back.,3,0
the truman show,['drama'],TRUMAN,L578794,It looks so small.,3,1
the truman show,['drama'],MOTHER,L578794,"Hold on a minute, dear.  Here's us at Mount Rushmore.  You remember, Truman--when Dad was still with us - that was quite a drive.  You slept all the way there.",3,0
the truman show,['drama'],TRUMAN,L578794,"We ought to be getting you back, Mother.",3,1
the truman show,['drama'],MOTHER,L578656,"You know he was an only child, like you.  I know how bad you feel about what happened--sailing into that storm.  But I don't blame you, Truman.  I never have.",3,0
the truman show,['drama'],TRUMAN,L578656,"I'm telling you, if it wasn't him, it was his twin.  Did Dad have a brother?",3,1
the truman show,['drama'],MOTHER,L578656,--Darling--,3,0
